p_val,avg_log2FC,pct.1,pct.2,p_val_adj,SYMBOL,ENTREZID,ENSEMBL
1.2342598363636814e-13,-0.4869281148398601,0.025,0.038,1.522212656187328e-9,DAAM1,23002,ENSG00000100592
1.2384557245206694e-13,-0.3540305061710629,0.057,0.077,1.5273874450513414e-9,CNOT10,25904,ENSG00000182973
1.2425283562287556e-13,-0.21415733089948197,0.07,0.092,1.532410221736924e-9,SCFD2,152579,ENSG00000184178
1.2884131585432925e-13,-0.2712523352479095,0.064,0.085,1.5889999484314424e-9,MPHOSPH6,10200,ENSG00000135698
1.2917874857049013e-13,-0.2349630897229212,0.217,0.249,1.5931615061198546e-9,C1QBP,708,ENSG00000108561
1.3301357143974757e-13,0.2613767822068527,0.257,0.228,1.6404563765664063e-9,FGR,2268,ENSG00000000938
1.3782891433888085e-13,-0.5839066210792425,0.023,0.036,1.6998440005414175e-9,TM6SF1,53346,ENSG00000136404
1.3963738293820566e-13,-0.20040958137421017,0.336,0.373,1.72214784377689e-9,P4HB,5034,ENSG00000185624
1.4494993553687578e-13,-0.30183651966196967,0.022,0.035,1.7876675549762891e-9,CTU2,348180,ENSG00000174177
1.4577079980885764e-13,-0.37589068640434053,0.042,0.058,1.797791274042641e-9,C9orf72,203228,ENSG00000147894
1.4641728814275222e-13,-0.11238096908397516,0.122,0.151,1.805764414664563e-9,SREK1,140890,ENSG00000153914
1.5026837490471784e-13,-0.19838828918378376,0.179,0.212,1.853259867699885e-9,GSPT1,2935,ENSG00000103342
1.529421651936496e-13,-0.12299653141969193,0.471,0.512,1.88623572333328e-9,SPON2,10417,ENSG00000159674
1.5339398206978106e-13,-0.1779829892988316,0.093,0.119,1.8918079808666102e-9,RTCB,51493,ENSG00000100220
1.548182636936506e-13,-0.8070605989954824,0.009,0.018,1.909373646133792e-9,RFX2,5990,ENSG00000087903
1.550646191422156e-13,-0.19379026191953164,0.093,0.118,1.912411947880945e-9,RPAP2,79871,ENSG00000122484
1.5599510484265045e-13,-0.3041052802287927,0.046,0.064,1.9238876280244078e-9,THUMPD3,25917,ENSG00000134077
1.5646816842467668e-13,-0.23694780170817145,0.111,0.138,1.9297219211815374e-9,MRPL37,51253,ENSG00000116221
1.6033508740232005e-13,-0.3101746217277188,0.049,0.067,1.9774126329328127e-9,TXLNA,200081,ENSG00000084652
1.6056659185491252e-13,-0.25254615880546405,0.103,0.129,1.980267777346636e-9,ANKRD36,375248,ENSG00000135976
1.6114555720016033e-13,-0.10547195802697962,0.609,0.64,1.9874081569495775e-9,LCP1,3936,ENSG00000136167
1.6546385992686981e-13,-0.5866942045749757,0.014,0.024,2.040665784478085e-9,ZW10,9183,ENSG00000086827
1.6812682557940366e-13,-0.41020771214906526,0.04,0.057,2.073508139870785e-9,FRY,10129,ENSG00000073910
1.7282525269788132e-13,1.2672055934454458,0.015,0.007,2.13145384152297e-9,PCSK1N,27344,ENSG00000102109
1.7284298960671477e-13,-0.1823498856701724,0.055,0.074,2.131672590819613e-9,DDX56,54606,ENSG00000136271
1.744415396970109e-13,-0.22175914012561537,0.106,0.132,2.1513875090832355e-9,NEK7,140609,ENSG00000151414
1.7493733795155631e-13,-0.17467783445967333,0.144,0.175,2.1575021889565436e-9,COPS5,10987,ENSG00000121022
1.773559496025908e-13,-0.31149275995144765,0.046,0.063,2.1873309264487523e-9,DNAJC13,23317,ENSG00000138246
1.797249859671626e-13,-0.6721270554131578,0.017,0.028,2.216548251933016e-9,EAF2,55840,ENSG00000145088
1.8197801371416946e-13,-0.5572204625935702,0.012,0.021,2.2443348431368516e-9,CHTF18,63922,ENSG00000127586
1.830856218778536e-13,-0.12845629324948915,0.206,0.242,2.2579949746195684e-9,NCALD,83988,ENSG00000104490
1.8371339619938998e-13,-0.17559469760640756,0.268,0.307,2.265737315327076e-9,RAP1A,5906,ENSG00000116473
1.8405539174707042e-13,-0.18229866940913975,0.052,0.071,2.269955146416619e-9,AAAS,8086,ENSG00000094914
1.8431182210652786e-13,-0.15419799843269272,0.217,0.255,2.2731177020398073e-9,MAGOH,4116,ENSG00000162385
1.8465739969502365e-13,-0.2595483686881497,0.064,0.084,2.2773797104387263e-9,MAP3K4,4216,ENSG00000085511
1.9290419284050875e-13,-0.1268607290712782,0.263,0.302,2.379087410301994e-9,EPS15,2060,ENSG00000085832
1.9433701663334453e-13,-0.407112548713507,0.058,0.078,2.3967584261390383e-9,ARMCX3,51566,ENSG00000102401
1.9653148268581653e-13,-0.19072119759281117,0.135,0.164,2.423822775964175e-9,UBE2G1,7326,ENSG00000132388
1.9685480969777582e-13,-0.21870538180283133,0.126,0.154,2.427810368002669e-9,MGAT1,4245,ENSG00000131446
1.968952507633253e-13,-0.13387539668420056,0.094,0.119,2.4283091276640907e-9,NDUFA8,4702,ENSG00000119421
1.9800681383785358e-13,-0.34906757147829115,0.047,0.064,2.442018035062248e-9,SLC25A51,92014,ENSG00000122696
1.988798983277524e-13,-0.5896730427401642,0.027,0.041,2.45278578607617e-9,CHM,1121,ENSG00000188419
2.010317385292535e-13,-0.2915299337972552,0.029,0.044,2.4793244312812835e-9,COX15,1355,ENSG00000014919
2.027695895137859e-13,-0.1700721132025977,0.15,0.181,2.5007573474735215e-9,DCAF7,10238,ENSG00000136485
2.1160641851818611e-13,-0.15064344351246906,0.049,0.068,2.609741959584789e-9,HSD17B7,51478,ENSG00000132196
2.1888906596267165e-13,-0.2514294127496519,0.073,0.095,2.699558850517629e-9,PMVK,10654,ENSG00000163344
2.20655918813977e-13,-0.440575523524168,0.022,0.034,2.721349446732778e-9,SLX4IP,128710,ENSG00000149346
2.2429360000225693e-13,-0.7742400450710232,0.011,0.02,2.766212968827834e-9,PKIA,5569,ENSG00000171033
2.2447810821175052e-13,-0.19377064366485297,0.105,0.131,2.768488508575519e-9,LRPPRC,10128,ENSG00000138095
2.2513626798881274e-13,-0.15255697083334807,0.093,0.118,2.7766055931060272e-9,MAPKAP1,79109,ENSG00000119487
2.2622746743692112e-13,-0.10995935804702178,0.137,0.168,2.7900633558995473e-9,EHD1,10938,ENSG00000110047
2.2850843373097593e-13,-0.19248541538259367,0.095,0.12,2.8181945132041253e-09,FKBP3,2287,ENSG00000100442
2.311043766981641e-13,-0.2590997822816299,0.055,0.074,2.850210277818457e-9,APOBEC3H,164668,ENSG00000100298
2.345059687333691e-13,-0.1893604872141279,0.085,0.108,2.892162112388641e-9,DHX38,9785,ENSG00000140829
2.352614066135533e-13,-0.1269128953532386,0.169,0.203,2.9014789277649532e-9,MPC2,25874,ENSG00000143158
2.461788537207186e-13,-0.30246527469458995,0.032,0.047,3.036123802937621e-9,PTRH2,51651,ENSG00000141378
2.477890169148359e-13,-1.2851348120271124,0.005,0.011,3.05598194561067e-9,NEDD4L,23327,ENSG00000049759
2.518035449506104e-13,-0.27826445819461454,0.037,0.053,3.1054931198758783e-9,IDE,3416,ENSG00000119912
2.526944388166421e-13,-0.2556334396928376,0.083,0.106,3.116480513925647e-9,MOB2,81532,ENSG00000182208
2.578255988008327e-13,-0.4633356453529349,0.019,0.031,3.1797631100106683e-9,IL1RAP,3556,ENSG00000196083
2.582820830746882e-13,-0.2462212061190261,0.051,0.07,3.1853929305601302e-9,PDE4DIP,9659,ENSG00000178104
2.582820830746882e-13,-0.2462212061190261,0.051,0.07,3.1853929305601302e-9,LOC124904395,124904395,ENSG00000178104
2.64351617797043e-13,-0.21032780727273548,0.054,0.073,3.260248502290931e-9,ALG12,79087,ENSG00000182858
2.6837900763344725e-13,-0.9616391545703178,0.011,0.021,3.309918301143305e-9,KIAA0513,9764,ENSG00000135709
2.7028287052106157e-13,-0.2030437107348124,0.073,0.095,3.333398642136252e-9,TCHP,84260,ENSG00000139437
2.7070658656740577e-13,-0.1911271501156021,0.092,0.116,3.338624332135815e-9,SNX14,57231,ENSG00000135317
2.710820225485047e-13,-0.1400810064140181,0.062,0.083,3.343254584090708e-9,SMC6,79677,ENSG00000163029
2.761824947223513e-13,-1.2184133192894837,0.004,0.01,3.406158707410757e-9,ATP6V0A1,535,ENSG00000033627
2.762666112067753e-13,-0.23180367081159536,0.073,0.095,3.407196116013159e-9,RBM14,10432,ENSG00000239306
2.776519742761965e-13,-0.17193200651660645,0.111,0.138,3.42428179874833e-9,SMARCA4,6597,ENSG00000127616
2.8280240786807745e-13,-0.3778038005079596,0.029,0.044,3.487802096236999e-9,ADAT1,23536,ENSG00000065457
2.8318914661704434e-13,-0.5909571356144827,0.015,0.026,3.4925717452280073e-9,KIAA0825,285600,ENSG00000185261
2.8358127235236865e-13,-0.18489065470781707,0.038,0.055,3.497407831921762e-9,MRTO4,51154,ENSG00000053372
2.845574857344919e-13,-0.14196514473729893,0.05,0.069,3.5094474715634886e-9,PELP1,27043,ENSG00000141456
2.897972411264142e-13,-0.1931956301551201,0.165,0.195,3.5740693748120663e-9,DDX3X,1654,ENSG00000215301
2.917364024987657e-13,-0.21714625354099495,0.195,0.228,3.597985052017276e-9,EVI2B,2124,ENSG00000185862
2.9571570432265773e-13,-0.28028842603851967,0.067,0.088,3.6470617814113373e-9,UBE2D1,7321,ENSG00000072401
3.04985856363648e-13,-0.11139556912622056,0.109,0.136,3.7613905665328715e-9,SCFD1,23256,ENSG00000092108
3.100784724965864e-13,-0.12721822228759427,0.103,0.129,3.824197801300399e-9,SAMM50,25813,ENSG00000100347
3.1668776037081353e-13,-0.19946777868989815,0.077,0.1,3.905710148653243e-9,TMX2,51075,ENSG00000213593
3.1961477856921045e-13,-0.144304420428502,0.395,0.437,3.9418090640940725e-9,SCAND1,51282,ENSG00000171222
3.2730188365179793e-13,-0.2092396590377983,0.086,0.11,4.036614131077624e-9,SBF1,6305,ENSG00000100241
3.2811082792350733e-13,-0.13445231923976697,0.269,0.306,4.046590840780615e-9,N4BP2L2,10443,ENSG00000244754
3.379544046147018e-13,-0.1597088612302634,0.093,0.117,4.167991672113116e-9,MRPS35,60488,ENSG00000061794
3.385388702152599e-13,-0.2048242109895666,0.384,0.413,4.1751998863648005e-9,COX5A,9377,ENSG00000178741
3.4961572793557184e-13,-0.2587893117345409,0.107,0.133,4.311810772629407e-9,UBR5,51366,ENSG00000104517
3.603857903394883e-13,-0.5084290092665285,0.031,0.045,4.444637952256908e-9,IRF8,3394,ENSG00000140968
3.6422212388731293e-13,-0.2127505409223147,0.061,0.081,4.4919514539022295e-9,MRPS25,64432,ENSG00000131368
3.71990873190038e-13,-0.20139417010972616,0.062,0.082,4.587763439052739e-9,ACADM,34,ENSG00000117054
3.778144289134416e-13,-0.14483715073572956,0.254,0.295,4.659585351789475e-9,TMED9,54732,ENSG00000184840
4.0023905932688113e-13,-1.186051812783508,0.005,0.011,4.936148318678424e-9,DUSP4,1846,ENSG00000120875
4.014764737273922e-13,-0.2117325875494004,0.081,0.104,4.951409350479927e-9,RNF168,165918,ENSG00000163961
4.0189474330491067e-13,-0.1730856515254788,0.197,0.231,4.956567869179463e-9,ATP5MC1,516,ENSG00000159199
4.054594118665436e-13,0.8286730193116729,0.023,0.013,5.000530926550082e-9,TNFSF9,8744,ENSG00000125657
4.0676894471394384e-13,-0.1509097547212248,0.078,0.101,5.016681395157069e-9,IMMT,10989,ENSG00000132305
4.0799005254708115e-13,-0.34340841788049814,0.094,0.118,5.0317413180631516e-9,GAS7,8522,ENSG00000007237
4.211247258406883e-13,-0.1759492685344457,0.109,0.135,5.193731243793209e-9,PSMD3,5709,ENSG00000108344
4.2233175589723734e-13,-0.10864565663445848,0.023,0.036,5.208617545480627e-9,PDCD1,5133,ENSG00000188389
4.2233175589723734e-13,-0.10864565663445848,0.023,0.036,5.208617545480627e-9,PDCD1,5133,ENSG00000276977
4.230468738001079e-13,-0.2264482963256178,0.047,0.064,5.21743709457673e-9,CTU1,90353,ENSG00000142544
4.233102085679185e-13,-0.16873477433831766,0.166,0.198,5.220684802268138e-9,NENF,29937,ENSG00000117691
4.296668063900614e-13,-0.223636907567863,0.119,0.146,5.299080723208627e-9,LARP4B,23185,ENSG00000107929
4.326153678902453e-13,-0.1770958205728579,0.264,0.3,5.335445332190395e-9,GPI,2821,ENSG00000105220
4.326153678902453e-13,-0.1770958205728579,0.264,0.3,5.335445332190395e-9,GPI,2821,ENSG00000282019
4.482124099908574e-13,-0.2102950572048563,0.081,0.104,5.5278036524172445e-9,PRR14,78994,ENSG00000156858
4.540056516668271e-13,-0.30055993030625094,0.06,0.079,5.5992517020069794e-9,RAB11FIP1,80223,ENSG00000156675
4.637216792094037e-13,-0.8801410258704037,0.004,0.01,5.7190794696895765e-9,C5AR1,728,ENSG00000197405
4.701818944302116e-13,-0.17065627175283027,0.262,0.299,5.798753304007798e-9,NDUFS7,374291,ENSG00000115286
4.862846126807474e-13,-0.6309302644737111,0.015,0.025,5.997348128191658e-9,RAB3IP,117177,ENSG00000127328
4.892780209593003e-13,-0.605100536980185,0.004,0.01,6.034265832491051e-9,GINS3,64785,ENSG00000181938
4.933584805143663e-13,-0.6894486015811303,0.006,0.013,6.084590140183679e-9,SORD,6652,ENSG00000140263
4.981293255097857e-13,-0.16353001036755155,0.107,0.132,6.143428971512188e-9,CREBZF,58487,ENSG00000137504
5.070124900042543e-13,-0.2181524632634777,0.037,0.053,6.252985039222467e-9,BCAT2,587,ENSG00000105552
5.23536455671588e-13,-0.14406285851859066,0.131,0.16,6.456775107797695e-9,PPP6R2,9701,ENSG00000100239
5.257851727571044e-13,-0.2804590227740711,0.04,0.056,6.484508535613368e-9,COQ9,57017,ENSG00000088682
5.258771270249798e-13,-0.12039287492226448,0.203,0.237,6.485642607599075e-9,WNK1,65125,ENSG00000060237
5.337258789111357e-13,-0.12987431770556113,0.084,0.107,6.582441264611037e-9,R3HCC1L,27291,ENSG00000166024
5.37146744862453e-13,-0.28508124339866514,0.039,0.055,6.624630804388633e-9,GTF2H3,2967,ENSG00000111358
5.508424957383383e-13,-0.1627869388508155,0.136,0.164,6.7935404999409255e-9,STAU1,6780,ENSG00000124214
5.5086253952691e-13,-0.9164176261182742,0.009,0.017,6.793787699985381e-9,DRAXIN,374946,ENSG00000162490
5.510998365612492e-13,-0.2143187965993996,0.133,0.162,6.796714284309886e-9,DNAJB11,51726,ENSG00000090520
5.56785884487907e-13,-0.14294238222853128,0.099,0.124,6.866840313389355e-9,PMF1,11243,ENSG00000160783
5.595128035439699e-13,0.21166808332942577,0.419,0.395,6.900471406107781e-9,RPL23,9349,ENSG00000125691
5.651611738844318e-13,-0.2422795904706876,0.067,0.088,6.9701327575166984e-9,B4GALT4,8702,ENSG00000121578
5.726781026097254e-13,-0.4012381481095933,0.021,0.033,7.062839039485744e-9,KSR1,8844,ENSG00000141068
5.741730744436017e-13,-0.3701253728428629,0.042,0.058,7.081276527112941e-9,GLA,2717,ENSG00000102393
5.829530634758516e-13,-0.9986859150561784,0.01,0.018,7.189560131847677e-9,AK5,26289,ENSG00000154027
6.070287771909255e-13,-0.18049758002676308,0.169,0.201,7.486485909095682e-9,CAPRIN1,4076,ENSG00000135387
6.078742583183925e-13,-0.21828419168676327,0.065,0.084,7.496913227840735e-9,GFOD1,54438,ENSG00000145990
6.08334379085976e-13,-0.19487860159344408,0.065,0.086,7.502587897267341e-9,MRPL2,51069,ENSG00000112651
6.084931911166665e-13,-0.14356660965970824,0.12,0.148,7.504546526041847e-9,SRSF1,6426,ENSG00000136450
6.084931911166665e-13,-0.14356660965970824,0.12,0.148,7.504546526041847e-9,SRSF1,6426,ENSG00000266086
6.185068621792179e-13,-0.12819427193062383,0.208,0.243,7.628045131256293e-9,RNF19A,25897,ENSG00000034677
6.26538267304359e-13,-0.2857464071811593,0.07,0.091,7.72709645066466e-9,STX11,8676,ENSG00000135604
6.282000378405988e-13,-0.1592808696462702,0.072,0.093,7.747591066688105e-9,THAP4,51078,ENSG00000176946
6.310391551073611e-13,-1.064149205195017,0.007,0.015,7.782605899939084e-9,CPVL,54504,ENSG00000106066
6.312656033427282e-13,-0.2180267203059653,0.098,0.122,7.785398686025867e-9,TRIP11,9321,ENSG00000100815
6.446845153421647e-13,0.6011153688040156,0.055,0.039,7.950894127714917e-9,AKAP7,9465,ENSG00000118507
6.44964608501361e-13,-0.26344975816528393,0.043,0.059,7.954348516647286e-9,INTS9,55756,ENSG00000104299
6.628113760000407e-13,-0.15339431733704045,0.164,0.195,8.174452700208502e-9,PSMA4,5685,ENSG00000041357
6.774819236493818e-13,-0.18465647279455233,0.057,0.077,8.355384564367827e-9,TAF1B,9014,ENSG00000115750
6.816548192729038e-13,-0.15552817271155006,0.096,0.121,8.406848886092723e-9,CNIH1,10175,ENSG00000100528
6.99465052021275e-13,-0.12513422347386616,0.109,0.135,8.626502486578384e-9,AP3D1,8943,ENSG00000065000
7.095479244778382e-13,-0.24917066652475903,0.128,0.156,8.750854552585177e-9,ADIPOR1,51094,ENSG00000159346
7.159451888189523e-13,-0.33790244048760276,0.057,0.076,8.829752013704137e-9,CTDP1,9150,ENSG00000060069
7.159451888189523e-13,-0.33790244048760276,0.057,0.076,8.829752013704137e-9,CTDP1,9150,ENSG00000282752
7.514292997876482e-13,-0.9132933663927192,0.011,0.02,9.267377554281065e-9,UBE2E2,7325,ENSG00000182247
7.62147509893283e-13,-0.6630803694644336,0.008,0.016,9.39956523951386e-9,LRFN4,78999,ENSG00000173621
7.918811877210457e-13,-0.36455333664618017,0.041,0.057,9.766270688163656e-9,TVP23C,201158,ENSG00000175106
8.114055598474498e-13,-0.1516639594056517,0.085,0.109,1.00070647695986e-8,TNPO1,3842,ENSG00000083312
8.176913686347211e-13,-0.19863445956799808,0.058,0.078,1.0084587649372017e-8,ZNG1B,150472,ENSG00000136682
8.22772580468864e-13,-0.26647667606154446,0.06,0.08,1.01472542349225e-8,GALNT2,2590,ENSG00000143641
8.231940196033332e-13,-0.16214129014455192,0.226,0.263,1.0152451843767909e-8,SUPT4H1,6827,ENSG00000213246
8.351778594992881e-13,-0.10761408021482156,0.108,0.134,1.0300248541204721e-8,NAA50,80218,ENSG00000121579
8.406916081120186e-13,-0.4399928688397931,0.016,0.027,1.0368249602845524e-8,TAF5,6877,ENSG00000148835
8.41736763759281e-13,-0.21413636657106191,0.109,0.134,1.0381139507443213e-8,KIDINS220,57498,ENSG00000134313
8.567161690524969e-13,-0.23038058582322263,0.028,0.042,1.0565880512924444e-8,ICMT,23463,ENSG00000116237
8.706087696449692e-13,-0.5453701876842039,0.009,0.018,1.0737217956031404e-8,NCKIPSD,51517,ENSG00000213672
8.716211770276362e-13,-0.4036423813303389,0.039,0.054,1.0749703976281837e-8,TTC33,23548,ENSG00000113638
8.789654113101202e-13,-0.1635803312691444,0.043,0.059,1.0840280417687712e-8,PPP1R12B,4660,ENSG00000077157
8.894761835821373e-13,-0.15170735465268442,0.161,0.192,1.0969909772118495e-8,TIAL1,7073,ENSG00000151923
8.992244816389181e-13,-0.19754986121527812,0.104,0.129,1.1090135532052778e-8,FNDC3A,22862,ENSG00000102531
8.994223422723374e-13,-0.1018873682213981,0.064,0.084,1.1092575747244738e-8,HDAC8,55869,ENSG00000147099
9.002269366937108e-13,-0.3123955879604652,0.03,0.045,1.1102498810243536e-8,SPINDOC,144097,ENSG00000168005
9.011917116470705e-13,-0.2765675038245199,0.035,0.051,1.1114397379743322e-8,UTP14A,10813,ENSG00000156697
9.12469141426526e-13,-0.1152192741658577,0.119,0.147,1.1253481921213344e-8,TESC,54997,ENSG00000088992
9.18054335193889e-13,-0.1932280804715406,0.08,0.103,1.1322364115946233e-8,USO1,8615,ENSG00000138768
9.212986852335497e-13,-0.20921524983533585,0.127,0.154,1.1362376684985369e-8,PPP5C,5536,ENSG00000011485
9.290065424994908e-13,-0.1486352779007581,0.193,0.226,1.1457437688646222e-8,TMOD3,29766,ENSG00000138594
9.39580581272741e-13,-0.11910881379506012,0.1,0.125,1.1587847308836716e-8,RNF169,254225,ENSG00000166439
9.48947598178413e-13,-0.1500117055992276,0.11,0.137,1.1703370728334364e-8,SFXN1,94081,ENSG00000164466
9.738363922239925e-13,-0.41545901358666715,0.021,0.033,1.2010324225298496e-8,INTS5,80789,ENSG00000185085
9.91204926942969e-13,-0.25067798847214195,0.423,0.444,1.2224530363987636e-8,HMGN2,3151,ENSG00000198830
9.990486753180448e-13,-0.13285359328367097,0.063,0.083,1.2321267312697448e-8,CCDC102A,92922,ENSG00000135736
1.0312961626812948e-12,-0.512112579233361,0.016,0.027,1.2718975574348408e-8,GEMIN5,25929,ENSG00000082516
1.0327338713077113e-12,-0.18612344459544244,0.127,0.155,1.2736706834838e-8,HIGD1A,25994,ENSG00000181061
1.038845881047966e-12,-0.3710900702668427,0.014,0.025,1.2812086250964565e-8,PRC1,9055,ENSG00000198901
1.0430337005172976e-12,-0.46088695364454946,0.014,0.024,1.2863734628479832e-8,ARMC5,79798,ENSG00000140691
1.1005135385057508e-12,-0.2459749566467599,0.15,0.179,1.3572633470391425e-8,OXA1L,5018,ENSG00000155463
1.108122203045797e-12,-0.1946879946713964,0.071,0.092,1.3666471130163814e-8,TPD52L2,7165,ENSG00000101150
1.1171641416850248e-12,-0.3621921227030569,0.019,0.031,1.3777985359401413e-8,VKORC1L1,154807,ENSG00000196715
1.132988974997157e-12,-0.8411338605199044,0.008,0.016,1.3973153028639936e-8,ADAM9,8754,ENSG00000168615
1.132988974997157e-12,-0.8411338605199044,0.008,0.016,1.3973153028639936e-8,ADAM9,8754,ENSG00000282230
1.1424614877659172e-12,-0.15776749218236252,0.311,0.348,1.4089977528617056e-8,SRP9,6726,ENSG00000143742
1.175292339373111e-12,-0.19828014035257413,0.119,0.146,1.4494880421488576e-8,AKR7A2,8574,ENSG00000053371
1.1786330696171722e-12,-0.33999527297796917,0.037,0.052,1.4536081647588586e-8,NFYB,4801,ENSG00000120837
1.1867010780114568e-12,-0.2133371739661135,0.116,0.142,1.4635584395115298e-8,PPP1R14B,26472,ENSG00000173457
1.253453756599537e-12,0.36634995435494055,0.238,0.214,1.545884518014209e-8,CLEC2D,29121,ENSG00000069493
1.3190257485753804e-12,-0.3050945659424402,0.058,0.077,1.6267544557180166e-8,C11orf68,83638,ENSG00000175573
1.3286375638659849e-12,-0.34733208910278734,0.041,0.057,1.6386087075159192e-8,SCMH1,22955,ENSG00000010803
1.3353735052624994e-12,-0.18214253506812683,0.232,0.268,1.6469161440402405e-8,PUF60,22827,ENSG00000179950
1.3353735052624994e-12,-0.18214253506812683,0.232,0.268,1.6469161440402405e-8,PUF60,22827,ENSG00000274081
1.3411625439636028e-12,-0.19690748280337944,0.081,0.103,1.6540557654703112e-8,TRIAP1,51499,ENSG00000170855
1.3425212642815709e-12,-0.17843469246086152,0.076,0.097,1.655731475238461e-8,ASXL2,55252,ENSG00000143970
